ID_ALUNO,IDADE,GÊNERO,NÍVEL_ACADÊMICO,PAÍS,MÉDIA_HORAS_USO_DIÁRIO,PLATAFORMA_MAIS_UTILIZADA,AFETA_DESEMPENHO_ACADÊMICO,HORAS_SONO_POR_NOITE,PONTUAÇÃO_SAÚDE_MENTAL,IMPACTO_GERAL,USO_SEVERO,SONO_RUIM,FAIXA_USO,FAIXA_SONO
673,21,Feminino,Graduação,Outro,4.1,YouTube,Não,6.2,6.6,Neutro,False,False,4-6h,6-8h
902,21,Feminino,Ensino Médio,Outro,5.4,Snapchat,Sim,6.3,6.5,Neutro,True,False,4-6h,6-8h
591,21,Feminino,Pós-graduação,Outro,6.7,YouTube,Sim,5.5,4.9,Negativo,True,False,6-8h,4-6h
888,21,Masculino,Ensino Médio,Outro,7.4,Facebook,Sim,5.3,5.5,Negativo,True,False,6-8h,4-6h
621,24,Masculino,Graduação,Índia,3.8,Facebook,Não,6.3,6.8,Neutro,False,False,2-4h,6-8h
471,19,Masculino,Pós-graduação,Outro,7.4,LinkedIn,Sim,5.7,5.7,Negativo,True,False,6-8h,4-6h
709,22,Feminino,Graduação,Outro,2.0,LinkedIn,Não,7.5,8.3,Positivo,False,False,0-2h,6-8h
356,22,Masculino,Pós-graduação,Outro,7.3,Facebook,Sim,5.8,5.3,Negativo,True,False,6-8h,4-6h
142,24,Feminino,Ensino Médio,Canadá,5.8,Facebook,Sim,5.5,4.1,Negativo,True,False,4-6h,4-6h
468,22,Feminino,Graduação,Canadá,7.2,Snapchat,Sim,5.1,4.6,Negativo,True,False,6-8h,4-6h
943,24,Feminino,Pós-graduação,Outro,3.6,LinkedIn,Não,8.4,7.6,Positivo,False,False,2-4h,8h+
680,21,Feminino,Ensino Médio,Outro,7.6,TikTok,Sim,5.2,4.1,Negativo,True,False,6-8h,4-6h
623,22,Feminino,Graduação,Outro,3.8,TikTok,Não,7.4,6.8,Neutro,False,False,2-4h,6-8h
757,21,Masculino,Graduação,Outro,6.1,Twitter,Sim,5.8,4.4,Negativo,True,False,6-8h,4-6h
667,20,Feminino,Pós-graduação,Reino Unido,2.9,TikTok,Não,7.5,7.9,Positivo,False,False,2-4h,6-8h
882,24,Feminino,Ensino Médio,Outro,3.7,Instagram,Sim,8.8,9.0,Positivo,False,False,2-4h,8h+
641,21,Feminino,Graduação,Austrália,7.0,Facebook,Sim,5.9,4.1,Negativo,True,False,6-8h,4-6h
67,22,Feminino,Graduação,Outro,3.9,Instagram,Não,7.7,8.3,Positivo,False,False,2-4h,6-8h
36,19,Masculino,Ensino Médio,Outro,6.0,YouTube,Sim,5.6,4.2,Negativo,True,False,4-6h,4-6h
81,18,Masculino,Graduação,Outro,2.3,TikTok,Não,8.0,7.2,Positivo,False,False,2-4h,6-8h
51,22,Feminino,Graduação,Outro,2.3,TikTok,Sim,8.0,8.5,Positivo,False,False,2-4h,6-8h
887,19,Masculino,Ensino Médio,Índia,3.5,Twitter,Sim,6.0,7.0,Neutro,False,False,2-4h,4-6h
916,22,Masculino,Ensino Médio,Outro,7.8,Instagram,Não,6.0,5.3,Negativo,True,False,6-8h,4-6h
886,19,Masculino,Graduação,Reino Unido,7.4,Instagram,Sim,5.2,4.7,Negativo,True,False,6-8h,4-6h
416,20,Feminino,Graduação,Alemanha,3.2,LinkedIn,Não,8.9,7.5,Positivo,False,False,2-4h,8h+
351,23,Masculino,Pós-graduação,Austrália,5.8,Twitter,Sim,4.8,5.0,Negativo,True,True,4-6h,4-6h
396,21,Feminino,Graduação,Outro,6.9,Instagram,Sim,5.7,4.6,Negativo,True,False,6-8h,4-6h
839,22,Masculino,Ensino Médio,Outro,2.6,Twitter,Não,8.2,7.2,Positivo,False,False,2-4h,8h+
481,20,Masculino,Graduação,Outro,2.3,YouTube,Não,7.2,7.4,Positivo,False,False,2-4h,6-8h
988,23,Masculino,Pós-graduação,EUA,5.5,Instagram,Sim,5.9,4.3,Negativo,True,False,4-6h,4-6h
756,24,Masculino,Pós-graduação,Austrália,4.0,Snapchat,Não,8.6,8.6,Positivo,False,False,2-4h,8h+
349,19,Masculino,Graduação,Outro,6.2,LinkedIn,Não,4.7,4.3,Negativo,True,True,6-8h,4-6h
963,18,Masculino,Pós-graduação,Outro,4.7,Snapchat,Não,6.1,6.6,Neutro,False,False,4-6h,6-8h
429,20,Feminino,Pós-graduação,Reino Unido,3.7,YouTube,Não,8.6,8.4,Positivo,False,False,2-4h,8h+
855,19,Feminino,Graduação,Outro,6.0,LinkedIn,Não,6.0,5.8,Negativo,True,False,4-6h,4-6h
538,24,Masculino,Pós-graduação,Outro,7.8,TikTok,Sim,5.0,4.8,Negativo,True,False,6-8h,4-6h
413,20,Masculino,Pós-graduação,EUA,3.9,Instagram,Não,6.6,6.8,Neutro,False,False,2-4h,6-8h
713,19,Feminino,Graduação,Outro,7.2,YouTube,Sim,5.9,5.0,Negativo,True,False,6-8h,4-6h
96,21,Feminino,Ensino Médio,Outro,6.2,Twitter,Não,5.4,5.4,Negativo,True,False,6-8h,4-6h
561,21,Feminino,Graduação,Canadá,7.7,Twitter,Sim,5.6,4.5,Negativo,True,False,6-8h,4-6h
1,22,Masculino,Ensino Médio,EUA,4.0,Twitter,Não,7.6,8.6,Positivo,False,False,2-4h,6-8h
647,22,Feminino,Graduação,EUA,4.2,LinkedIn,Não,6.8,6.5,Neutro,False,False,4-6h,6-8h
769,24,Feminino,Pós-graduação,EUA,3.9,LinkedIn,Não,7.2,6.7,Neutro,False,False,2-4h,6-8h
527,21,Masculino,Ensino Médio,Reino Unido,4.7,TikTok,Sim,6.2,6.3,Neutro,False,False,4-6h,6-8h
195,23,Masculino,Ensino Médio,Índia,7.3,Snapchat,Não,5.0,5.8,Negativo,True,False,6-8h,4-6h
139,23,Feminino,Ensino Médio,Índia,6.4,TikTok,Não,5.3,4.9,Negativo,True,False,6-8h,4-6h
38,20,Feminino,Pós-graduação,Outro,3.3,YouTube,Não,7.4,7.1,Positivo,False,False,2-4h,6-8h
696,19,Feminino,Pós-graduação,Outro,6.7,Twitter,Sim,6.0,4.6,Negativo,True,False,6-8h,4-6h
235,21,Masculino,Ensino Médio,Outro,7.6,Facebook,Sim,5.1,4.3,Negativo,True,False,6-8h,4-6h
464,23,Masculino,Ensino Médio,Outro,4.5,Instagram,Sim,6.6,6.3,Neutro,False,False,4-6h,6-8h
303,19,Masculino,Pós-graduação,Outro,3.0,YouTube,Não,7.1,8.3,Positivo,False,False,2-4h,6-8h
604,21,Feminino,Ensino Médio,Outro,6.2,Facebook,Não,5.1,4.6,Negativo,True,False,6-8h,4-6h
727,18,Feminino,Ensino Médio,Outro,6.6,Instagram,Sim,5.4,5.4,Negativo,True,False,6-8h,4-6h
503,23,Masculino,Pós-graduação,Outro,8.4,Twitter,Sim,4.6,5.6,Negativo,True,True,8h+,4-6h
409,23,Feminino,Graduação,Reino Unido,7.0,Snapchat,Sim,5.6,5.9,Negativo,True,False,6-8h,4-6h
848,23,Feminino,Ensino Médio,EUA,7.9,Snapchat,Sim,5.8,5.1,Negativo,True,False,6-8h,4-6h
600,24,Feminino,Pós-graduação,Outro,3.6,Facebook,Não,8.4,8.9,Positivo,False,False,2-4h,8h+
861,24,Masculino,Graduação,Canadá,5.5,Snapchat,Sim,4.6,5.1,Negativo,True,True,4-6h,4-6h
243,21,Masculino,Pós-graduação,Outro,2.0,Instagram,Não,7.1,7.7,Positivo,False,False,0-2h,6-8h
705,19,Masculino,Ensino Médio,Austrália,5.8,Facebook,Sim,7.4,6.2,Neutro,True,False,4-6h,6-8h
940,18,Feminino,Pós-graduação,Outro,6.3,YouTube,Sim,5.5,4.2,Negativo,True,False,6-8h,4-6h
127,19,Masculino,Graduação,Outro,3.2,LinkedIn,Não,9.0,8.3,Positivo,False,False,2-4h,8h+
333,24,Feminino,Ensino Médio,Outro,1.7,YouTube,Não,8.5,8.8,Positivo,False,False,0-2h,8h+
55,18,Feminino,Pós-graduação,Outro,7.0,Snapchat,Sim,4.8,4.4,Negativo,True,True,6-8h,4-6h
339,22,Masculino,Graduação,Outro,4.8,Snapchat,Não,6.4,6.4,Neutro,False,False,4-6h,6-8h
307,24,Feminino,Graduação,Outro,6.4,Facebook,Não,5.0,4.5,Negativo,True,False,6-8h,4-6h
609,23,Masculino,Graduação,Índia,1.8,TikTok,Sim,8.7,7.5,Positivo,False,False,0-2h,8h+
996,18,Masculino,Pós-graduação,Outro,7.0,Twitter,Sim,5.1,4.8,Negativo,True,False,6-8h,4-6h
820,22,Masculino,Ensino Médio,Outro,2.6,YouTube,Não,7.7,8.4,Positivo,False,False,2-4h,6-8h
533,21,Feminino,Ensino Médio,Outro,1.7,Twitter,Não,7.3,8.0,Positivo,False,False,0-2h,6-8h
911,20,Masculino,Pós-graduação,Outro,5.0,Instagram,Não,7.0,6.8,Neutro,False,False,4-6h,6-8h
972,23,Masculino,Graduação,Outro,6.0,Instagram,Sim,5.4,5.1,Negativo,True,False,4-6h,4-6h
905,19,Feminino,Graduação,Outro,8.3,YouTube,Não,5.9,4.7,Negativo,True,False,8h+,4-6h
870,21,Masculino,Ensino Médio,Outro,3.7,LinkedIn,Não,7.0,8.5,Positivo,False,False,2-4h,6-8h
381,18,Feminino,Pós-graduação,Outro,8.4,Snapchat,Sim,5.5,5.6,Negativo,True,False,8h+,4-6h
359,19,Feminino,Graduação,Outro,5.5,Twitter,Não,5.1,5.3,Negativo,True,False,4-6h,4-6h
284,21,Masculino,Pós-graduação,Outro,8.0,YouTube,Sim,5.0,4.6,Negativo,True,False,6-8h,4-6h
547,22,Masculino,Graduação,Austrália,2.2,YouTube,Não,8.6,8.6,Positivo,False,False,2-4h,8h+
502,22,Feminino,Graduação,Outro,7.2,Twitter,Sim,5.9,5.3,Negativo,True,False,6-8h,4-6h
173,18,Masculino,Pós-graduação,Outro,5.9,Instagram,Sim,5.6,4.5,Negativo,True,False,4-6h,4-6h
884,24,Masculino,Graduação,Outro,7.0,Instagram,Sim,5.8,5.1,Negativo,True,False,6-8h,4-6h
163,18,Feminino,Pós-graduação,Alemanha,1.9,YouTube,Não,7.7,7.8,Positivo,False,False,0-2h,6-8h
759,20,Masculino,Pós-graduação,Outro,6.0,YouTube,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
923,18,Masculino,Ensino Médio,Índia,5.3,Snapchat,Não,6.3,6.6,Neutro,True,False,4-6h,6-8h
241,18,Masculino,Graduação,Outro,7.1,Snapchat,Não,4.6,5.2,Negativo,True,True,6-8h,4-6h
880,22,Feminino,Pós-graduação,Outro,6.2,YouTube,Sim,5.6,4.6,Negativo,True,False,6-8h,4-6h
1,19,Feminino,Graduação,Bangladesh,5.2,Instagram,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
2,22,Masculino,Pós-graduação,Índia,2.1,Twitter,Não,7.5,8.0,Neutro,False,False,2-4h,6-8h
3,20,Feminino,Graduação,EUA,6.0,TikTok,Sim,5.0,5.0,Negativo,True,False,4-6h,4-6h
4,18,Masculino,Ensino Médio,Reino Unido,3.0,YouTube,Não,7.0,7.0,Positivo,False,False,2-4h,6-8h
5,21,Masculino,Pós-graduação,Canadá,4.5,Facebook,Sim,6.0,6.0,Negativo,False,False,4-6h,4-6h
6,19,Feminino,Graduação,Austrália,7.2,Instagram,Sim,4.5,4.0,Negativo,True,True,6-8h,4-6h
7,23,Masculino,Pós-graduação,Alemanha,1.5,LinkedIn,Não,8.0,9.0,Neutro,False,False,0-2h,6-8h
8,20,Feminino,Graduação,Brasil,5.8,Snapchat,Sim,6.0,6.0,Negativo,True,False,4-6h,4-6h
9,18,Masculino,Ensino Médio,Japão,4.0,TikTok,Não,6.5,7.0,Positivo,False,False,2-4h,6-8h
10,21,Feminino,Pós-graduação,Coréia do Sul,3.3,Instagram,Não,7.0,7.0,Positivo,False,False,2-4h,6-8h
11,19,Masculino,Graduação,França,4.8,Snapchat,Sim,6.2,5.0,Negativo,False,False,4-6h,6-8h
12,20,Feminino,Graduação,Espanha,5.5,TikTok,Sim,5.8,6.0,Negativo,True,False,4-6h,4-6h
13,22,Masculino,Pós-graduação,Itália,2.8,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
14,18,Feminino,Ensino Médio,México,6.5,Instagram,Sim,5.5,5.0,Negativo,True,False,6-8h,4-6h
15,21,Masculino,Graduação,Rússia,3.7,YouTube,Não,6.8,7.0,Positivo,False,False,2-4h,6-8h
16,20,Feminino,Graduação,China,4.2,TikTok,Sim,6.0,6.0,Negativo,False,False,4-6h,4-6h
17,24,Masculino,Pós-graduação,Suécia,2.0,LinkedIn,Não,7.8,8.0,Neutro,False,False,0-2h,6-8h
18,19,Feminino,Ensino Médio,Noruega,5.0,Instagram,Sim,5.7,5.0,Negativo,False,False,4-6h,4-6h
19,21,Masculino,Graduação,Dinamarca,3.5,Facebook,Não,6.7,7.0,Positivo,False,False,2-4h,6-8h
20,20,Feminino,Graduação,Holanda,4.7,Snapchat,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
21,18,Masculino,Ensino Médio,Bélgica,5.3,TikTok,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
22,23,Feminino,Pós-graduação,Suíça,2.5,LinkedIn,Não,7.3,8.0,Positivo,False,False,2-4h,6-8h
23,19,Masculino,Graduação,Áustria,4.9,Instagram,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
24,20,Feminino,Graduação,Portugal,5.7,TikTok,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
25,22,Masculino,Pós-graduação,Grécia,3.2,Facebook,Não,6.9,7.0,Positivo,False,False,2-4h,6-8h
26,19,Feminino,Ensino Médio,Irlanda,6.1,Instagram,Sim,5.2,5.0,Negativo,True,False,6-8h,4-6h
27,21,Masculino,Graduação,Nova Zelândia,3.8,YouTube,Não,6.6,7.0,Positivo,False,False,2-4h,6-8h
28,20,Feminino,Graduação,Cingapura,4.4,TikTok,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
29,24,Masculino,Pós-graduação,Malásia,2.2,LinkedIn,Não,7.4,8.0,Neutro,False,False,2-4h,6-8h
30,19,Feminino,Ensino Médio,Tailândia,5.9,Instagram,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
31,21,Masculino,Graduação,Vietnã,3.6,Facebook,Não,6.7,7.0,Positivo,False,False,2-4h,6-8h
32,20,Feminino,Graduação,Filipinas,4.8,Snapchat,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
33,18,Masculino,Ensino Médio,Indonésia,5.4,TikTok,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
34,23,Feminino,Pós-graduação,Taiwan,2.6,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
35,19,Masculino,Graduação,Hong Kong,4.7,Instagram,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
36,20,Feminino,Graduação,Peru,5.6,TikTok,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
37,22,Masculino,Pós-graduação,Israel,3.1,Facebook,Não,6.8,7.0,Positivo,False,False,2-4h,6-8h
38,19,Feminino,Ensino Médio,Emirados Árabes Unidos,6.2,Instagram,Sim,5.1,5.0,Negativo,True,False,6-8h,4-6h
39,21,Masculino,Graduação,Egito,3.9,YouTube,Não,6.5,7.0,Negativo,False,False,2-4h,6-8h
40,20,Feminino,Graduação,Marrocos,4.5,TikTok,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
41,24,Masculino,Pós-graduação,África do Sul,2.3,LinkedIn,Não,7.3,8.0,Positivo,False,False,2-4h,6-8h
42,19,Feminino,Ensino Médio,Nigéria,5.8,Instagram,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
43,21,Masculino,Graduação,Quênia,3.7,Facebook,Não,6.6,7.0,Positivo,False,False,2-4h,6-8h
44,20,Feminino,Graduação,Gana,4.6,Snapchat,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
45,18,Masculino,Ensino Médio,Argentina,5.5,TikTok,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
46,23,Feminino,Pós-graduação,Chile,2.7,LinkedIn,Não,7.1,8.0,Positivo,False,False,2-4h,6-8h
47,19,Masculino,Graduação,Colômbia,4.8,Instagram,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
48,20,Feminino,Graduação,Peru,5.5,TikTok,Sim,5.6,5.0,Negativo,True,False,4-6h,4-6h
49,22,Masculino,Pós-graduação,Venezuela,3.3,Facebook,Não,6.7,7.0,Positivo,False,False,2-4h,6-8h
50,19,Feminino,Ensino Médio,Equador,6.3,Instagram,Sim,5.2,5.0,Negativo,True,False,6-8h,4-6h
51,21,Masculino,Graduação,Uruguai,3.8,YouTube,Não,6.4,7.0,Negativo,False,False,2-4h,6-8h
52,20,Feminino,Graduação,Paraguai,4.7,TikTok,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
53,24,Masculino,Pós-graduação,Bolívia,2.4,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
54,19,Feminino,Ensino Médio,Costa Rica,5.7,Instagram,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
55,21,Masculino,Graduação,Panamá,3.6,Facebook,Não,6.5,7.0,Positivo,False,False,2-4h,6-8h
56,20,Feminino,Graduação,Jamaica,4.9,Snapchat,Sim,5.6,6.0,Negativo,False,False,4-6h,4-6h
57,18,Masculino,Ensino Médio,Trindade,5.6,TikTok,Sim,5.2,5.0,Negativo,True,False,4-6h,4-6h
58,23,Feminino,Pós-graduação,Bahamas,2.8,LinkedIn,Não,7.0,8.0,Positivo,False,False,2-4h,6-8h
59,19,Masculino,Graduação,Islândia,4.6,Instagram,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
60,20,Feminino,Graduação,Finlândia,5.4,TikTok,Sim,5.7,5.0,Negativo,True,False,4-6h,4-6h
61,22,Masculino,Pós-graduação,Polônia,3.1,Facebook,Não,7.1,7.0,Positivo,False,False,2-4h,6-8h
62,19,Feminino,Graduação,Romênia,5.6,Instagram,Sim,5.6,5.0,Negativo,True,False,4-6h,4-6h
63,20,Masculino,Graduação,Hungria,4.2,TikTok,Sim,6.0,6.0,Negativo,False,False,4-6h,4-6h
64,18,Feminino,Ensino Médio,República Tcheca,6.1,Snapchat,Sim,5.2,4.0,Negativo,True,False,6-8h,4-6h
65,23,Masculino,Pós-graduação,Eslováquia,2.3,LinkedIn,Não,7.4,8.0,Neutro,False,False,2-4h,6-8h
66,21,Feminino,Graduação,Croácia,4.8,Instagram,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
67,20,Masculino,Graduação,Sérvia,3.9,YouTube,Não,6.5,7.0,Negativo,False,False,2-4h,6-8h
68,19,Feminino,Ensino Médio,Eslovênia,5.7,TikTok,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
69,22,Masculino,Pós-graduação,Bulgária,2.8,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
70,20,Feminino,Graduação,Estônia,4.5,Instagram,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
71,18,Masculino,Ensino Médio,Letônia,5.4,Snapchat,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
72,21,Feminino,Pós-graduação,Lituânia,3.2,Facebook,Não,6.8,7.0,Positivo,False,False,2-4h,6-8h
73,19,Masculino,Graduação,Ucrânia,4.9,TikTok,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
74,20,Feminino,Graduação,Moldávia,5.8,Instagram,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
75,23,Masculino,Pós-graduação,Bielorrússia,2.5,LinkedIn,Não,7.3,8.0,Positivo,False,False,2-4h,6-8h
76,21,Feminino,Graduação,Cazaquistão,4.6,Snapchat,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
77,19,Masculino,Ensino Médio,Uzbequistão,5.5,TikTok,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
78,22,Feminino,Pós-graduação,Quirguistão,2.9,Facebook,Não,7.0,7.0,Positivo,False,False,2-4h,6-8h
79,20,Masculino,Graduação,Tadjiquistão,4.7,YouTube,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
80,18,Feminino,Ensino Médio,Armênia,5.9,Instagram,Sim,5.2,5.0,Negativo,True,False,4-6h,4-6h
81,21,Masculino,Pós-graduação,Geórgia,3.0,LinkedIn,Não,7.1,8.0,Positivo,False,False,2-4h,6-8h
82,19,Feminino,Graduação,Azerbaijão,4.8,TikTok,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
83,20,Masculino,Graduação,Chipre,3.8,Facebook,Não,6.6,7.0,Negativo,False,False,2-4h,6-8h
84,22,Feminino,Pós-graduação,Malta,2.7,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
85,18,Masculino,Ensino Médio,Luxemburgo,5.6,Snapchat,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
86,21,Feminino,Graduação,Mônaco,4.5,Instagram,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
87,19,Masculino,Ensino Médio,Andorra,5.3,TikTok,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
88,23,Feminino,Pós-graduação,São Marino,2.6,LinkedIn,Não,7.3,8.0,Positivo,False,False,2-4h,6-8h
89,20,Masculino,Graduação,Cidade do Vaticano,4.4,YouTube,Sim,6.0,6.0,Negativo,False,False,4-6h,4-6h
90,18,Feminino,Ensino Médio,Liechtenstein,5.8,Instagram,Sim,5.2,5.0,Negativo,True,False,4-6h,4-6h
91,22,Masculino,Pós-graduação,Montenegro,2.9,Facebook,Não,7.0,7.0,Positivo,False,False,2-4h,6-8h
92,19,Feminino,Graduação,Albânia,4.7,TikTok,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
93,21,Masculino,Graduação,Macedônia do Norte,3.7,Snapchat,Não,6.5,7.0,Negativo,False,False,2-4h,6-8h
94,20,Feminino,Ensino Médio,Kosovo,5.5,Instagram,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
95,23,Masculino,Pós-graduação,Bósnia,2.4,LinkedIn,Não,7.4,8.0,Positivo,False,False,2-4h,6-8h
96,19,Feminino,Graduação,Catar,4.9,TikTok,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
97,18,Masculino,Ensino Médio,Kuwait,5.7,Snapchat,Sim,5.3,5.0,Negativo,True,False,4-6h,4-6h
98,22,Feminino,Pós-graduação,Bahrein,2.8,LinkedIn,Não,7.1,8.0,Positivo,False,False,2-4h,6-8h
99,20,Masculino,Graduação,Omã,4.6,Instagram,Sim,5.9,6.0,Negativo,False,False,4-6h,4-6h
100,21,Feminino,Graduação,Jordânia,5.4,TikTok,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
101,19,Masculino,Ensino Médio,Líbano,5.8,YouTube,Sim,5.2,5.0,Negativo,True,False,4-6h,4-6h
102,23,Feminino,Pós-graduação,Iraque,2.5,LinkedIn,Não,7.3,8.0,Positivo,False,False,2-4h,6-8h
103,20,Masculino,Graduação,Iémen,4.7,Facebook,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
104,18,Feminino,Ensino Médio,Síria,5.6,Instagram,Sim,5.4,5.0,Negativo,True,False,4-6h,4-6h
105,22,Masculino,Pós-graduação,Afeganistão,2.9,LinkedIn,Não,7.0,7.0,Positivo,False,False,2-4h,6-8h
106,19,Feminino,Graduação,Paquistão,4.8,TikTok,Sim,5.7,6.0,Negativo,False,False,4-6h,4-6h
107,21,Masculino,Graduação,Nepal,3.8,YouTube,Não,6.6,7.0,Negativo,False,False,2-4h,6-8h
108,20,Feminino,Ensino Médio,Butão,5.5,Snapchat,Sim,5.5,5.0,Negativo,True,False,4-6h,4-6h
109,23,Masculino,Pós-graduação,Sri Lanka,2.6,LinkedIn,Não,7.2,8.0,Positivo,False,False,2-4h,6-8h
110,19,Feminino,Graduação,Maldivas,4.9,Instagram,Sim,5.8,6.0,Negativo,False,False,4-6h,4-6h
111,20,Masculino,Graduação,Bangladesh,6.1,Instagram,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
112,21,Feminino,Graduação,Índia,5.8,TikTok,Sim,5.9,6.0,Negativo,True,False,4-6h,4-6h
113,19,Masculino,Graduação,Nepal,4.9,Facebook,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
114,22,Feminino,Pós-graduação,Paquistão,5.5,Instagram,Sim,6.0,5.0,Negativo,True,False,4-6h,4-6h
115,20,Masculino,Graduação,Sri Lanka,5.2,TikTok,Sim,6.3,6.0,Negativo,True,False,4-6h,6-8h
116,19,Feminino,Graduação,Maldivas,4.8,Instagram,Não,7.2,8.0,Positivo,False,False,4-6h,6-8h
117,21,Masculino,Pós-graduação,Bangladesh,6.0,Facebook,Sim,5.8,5.0,Negativo,True,False,4-6h,4-6h
118,20,Feminino,Graduação,Índia,5.7,Instagram,Sim,6.1,6.0,Negativo,True,False,4-6h,6-8h
119,22,Masculino,Pós-graduação,Nepal,4.7,TikTok,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
120,19,Feminino,Graduação,Paquistão,5.4,Instagram,Sim,6.2,5.0,Negativo,True,False,4-6h,6-8h
121,20,Masculino,Graduação,Sri Lanka,5.9,Facebook,Sim,5.9,6.0,Negativo,True,False,4-6h,4-6h
122,21,Feminino,Pós-graduação,Maldivas,4.6,Instagram,Não,7.4,8.0,Positivo,False,False,4-6h,6-8h
123,19,Masculino,Graduação,Bangladesh,5.3,TikTok,Sim,6.3,5.0,Negativo,True,False,4-6h,6-8h
124,22,Feminino,Pós-graduação,Índia,5.8,Instagram,Sim,5.8,6.0,Negativo,True,False,4-6h,4-6h
125,20,Masculino,Graduação,Nepal,4.5,Facebook,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
126,21,Feminino,Pós-graduação,Paquistão,5.2,Instagram,Sim,6.4,5.0,Negativo,True,False,4-6h,6-8h
127,19,Masculino,Graduação,Sri Lanka,5.7,TikTok,Sim,5.7,6.0,Negativo,True,False,4-6h,4-6h
128,20,Feminino,Graduação,Maldivas,4.4,Instagram,Não,7.6,8.0,Positivo,False,False,4-6h,6-8h
129,22,Masculino,Pós-graduação,Bangladesh,5.1,Facebook,Sim,6.5,5.0,Negativo,True,False,4-6h,6-8h
130,21,Feminino,Pós-graduação,Índia,5.6,Instagram,Sim,5.6,6.0,Negativo,True,False,4-6h,4-6h
131,19,Masculino,Graduação,Nepal,4.3,TikTok,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
132,20,Feminino,Graduação,Paquistão,5.0,Instagram,Sim,6.6,5.0,Negativo,False,False,4-6h,6-8h
133,22,Masculino,Pós-graduação,Sri Lanka,5.5,Facebook,Sim,5.5,6.0,Negativo,True,False,4-6h,4-6h
134,21,Feminino,Pós-graduação,Maldivas,4.2,Instagram,Não,7.8,8.0,Positivo,False,False,4-6h,6-8h
135,19,Masculino,Graduação,Bangladesh,4.9,TikTok,Sim,6.7,5.0,Negativo,False,False,4-6h,6-8h
136,20,Feminino,Graduação,Índia,5.4,Instagram,Sim,5.4,6.0,Negativo,True,False,4-6h,4-6h
137,22,Masculino,Pós-graduação,Nepal,4.1,Facebook,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
138,21,Feminino,Pós-graduação,Paquistão,4.8,Instagram,Sim,6.8,5.0,Negativo,False,False,4-6h,6-8h
139,19,Masculino,Graduação,Sri Lanka,5.3,TikTok,Sim,5.3,6.0,Negativo,True,False,4-6h,4-6h
140,20,Feminino,Graduação,Maldivas,4.0,Instagram,Não,8.0,8.0,Positivo,False,False,2-4h,6-8h
